,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
2451,2451,THC,Tenet Healthcare Corporation,https://www.tenethealth.com,"14201 Dallas Parkway Dallas, TX 75254 United States 469-893-2200 https://www.tenethealth.com",100000,Medical Care Facilities,,yahoo
2452,2452,GDS,GDS Holdings Limited,https://www.gds-services.com,"Building C, Sunland International 4th and 5th Floor No. 999 Zhouhai Road Pudong Shanghai 200137 China 86 21 2029 2200 https://www.gds-services.com",1479,Information Technology Services,,yahoo
2453,2453,MHVYF,"Mitsubishi Heavy Industries, Ltd.",https://www.mhi.com,"2-3, Marunouchi 3-chome Chiyoda-ku Tokyo 100-8332 Japan 81 3 6275 6200 https://www.mhi.com",79974,Specialty Industrial Machinery,,yahoo
2454,2454,SRAD,Sportradar Group AG,https://www.sportradar.com,Feldlistrasse 2 St. Gallen 9000 Switzerland 41 71 517 72 00 https://www.sportradar.com,2800,Software—Application,,yahoo
2455,2455,DLO,DLocal Limited,https://www.dlocal.com,Dr. Luis Bonavita 1294 Suite 1294 Montevideo 11300 Uruguay 598 9921 2146 https://www.dlocal.com,532,Software—Infrastructure,,yahoo
2456,2456,TISNF,TIS Inc.,https://www.tis.com,"Sumitomo Fudosan Shinjuku Grand Tower 17-1, Nishi-shinjuku 8-chome Shinjuku-ku Tokyo 160-0023 Japan 81 3 5337 7070 https://www.tis.com",21817,Information Technology Services,,yahoo
2457,2457,BMBL,Bumble Inc.,https://bumble.com,"1105 West 41st Street Austin, TX 78756-3706 United States 512 696 1409 https://bumble.com",800,Software—Application,,yahoo
2458,2458,BDOUY,"BDO Unibank, Inc.",https://www.bdo.com.ph,7899 Makati Avenue Makati City 0726 Philippines 63 2 840 7000 https://www.bdo.com.ph,38756,Banks—Regional,,yahoo
2459,2459,IVBXF,"Innovent Biologics, Inc.",https://www.innoventbio.com,168 Dongping Street Suzhou Industrial Park Suzhou 215123 China 86 512 6956 6088 https://www.innoventbio.com,4596,Biotechnology,,yahoo
2460,2460,SSD,"Simpson Manufacturing Co., Inc.",https://www.simpsonmfg.com,"5956 West Las Positas Boulevard Pleasanton, CA 94588 United States 925 560 9000 https://www.simpsonmfg.com",3562,Building Products & Equipment,,yahoo
2461,2461,PRYMF,Prysmian S.p.A.,https://www.prysmiangroup.com,"Via Chiese 6 Milan, MI 20126 Italy 39 02 64491 https://www.prysmiangroup.com",30096,Electrical Equipment & Parts,,yahoo
2462,2462,HGV,Hilton Grand Vacations Inc.,https://www.hiltongrandvacations.com,"6355 Metrowest Boulevard Suite 180 Orlando, FL 32835 United States 407 613 3100 https://www.hiltongrandvacations.com",4900,Resorts & Casinos,,yahoo
2463,2463,XRAY,DENTSPLY SIRONA Inc.,https://www.dentsplysirona.com,"13320-B Ballantyne Corporate Place Charlotte, NC 28277-3607 United States 844 848 0137 https://www.dentsplysirona.com",15000,Medical Instruments & Supplies,,yahoo
2464,2464,KKOYY,Kesko Oyj,https://www.kesko.fi,TyOepajankatu 12 Helsinki 00580 Finland 358 10 5311 https://www.kesko.fi,17407,Grocery Stores,,yahoo
2465,2465,CHE,Chemed Corporation,https://www.chemed.com,"255 East Fifth Street Suite 2600 Cincinnati, OH 45202-4726 United States 513 762 6690 https://www.chemed.com",15544,Medical Care Facilities,,yahoo
2466,2466,Y,Alleghany Corporation,https://www.alleghany.com,"1411 Broadway 34th Floor New York, NY 10018 United States 212 752 1356 https://www.alleghany.com",10407,Insurance—Property & Casualty,,yahoo
2467,2467,CHEOF,Cochlear Limited,https://www.cochlear.com,"1 University Avenue Macquarie University Sydney, NSW 2109 Australia 61 2 9428 6555 https://www.cochlear.com",4000,Medical Devices,,yahoo
2468,2468,DITHF,DS Smith Plc,https://www.dssmith.com,Regentâs Place 7th Floor 350 Euston Road London NW1 3AX United Kingdom 44 20 7756 1800 https://www.dssmith.com,28864,Packaging & Containers,,yahoo
2469,2469,MCARY,"Mercari, Inc.",https://www.mercari.com,"Roppongi Hills Mori Tower 6-10-1, Roppongi Minato-ku Tokyo 106-6118 Japan  https://www.mercari.com",1752,Internet Retail,,yahoo
2470,2470,HUN,Huntsman Corporation,https://www.huntsman.com,"10003 Woodloch Forest Drive The Woodlands, TX 77380 United States 281-719-6000 https://www.huntsman.com",9000,Chemicals,,yahoo
2471,2471,HOCFF,HOCHTIEF Aktiengesellschaft,https://www.hochtief.com,Alfredstrasse 236 Essen 45133 Germany 49 201 824 0 https://www.hochtief.com,33555,Engineering & Construction,,yahoo
2472,2472,IAUGY,Insurance Australia Group Limited,https://www.iag.com.au,"Tower Two Level 13 Darling Park 201 Sussex Street Sydney, NSW 2000 Australia 61 2 9292 9222 https://www.iag.com.au",0,Insurance—Property & Casualty,,yahoo
2473,2473,MQ,"Marqeta, Inc.",https://www.marqeta.com,"180 Grand Avenue 6th Floor Oakland, CA 94612 United States 888 462 7738 https://www.marqeta.com",696,Software—Infrastructure,,yahoo
2474,2474,CCOHF,China State Construction International Holdings Limited,https://www.csci.com.hk,China Overseas Building 28th Floor 139 Hennessy Road Wan Chai Hong Kong 852 2823 7888 https://www.csci.com.hk,13615,Engineering & Construction,,yahoo
2475,2475,WCC,"WESCO International, Inc.",https://www.wesco.com,"225 West Station Square Drive Suite 700 Pittsburgh, PA 15219 United States 412 454 2200 https://www.wesco.com",18000,Industrial Distribution,,yahoo
2476,2476,IMPUY,Impala Platinum Holdings Limited,https://www.implats.co.za,2 Fricker Road Illovo Sandton 2196 South Africa 27 11 731 9000 https://www.implats.co.za,0,Other Precious Metals & Mining,,yahoo
2477,2477,TAP,Molson Coors Brewing Company,https://www.molsoncoors.com,"PO Box 4030 NH353 Golden, CO 80401 United States 303 279 6565 https://www.molsoncoors.com",17000,Beverages—Brewers,,yahoo
2478,2478,ASXFY,ASX Limited,https://www2.asx.com.au,"Exchange Centre 20 Bridge Street Sydney, NSW 2000 Australia 61 2 9227 0000 https://www2.asx.com.au",748,Financial Data & Stock Exchanges,,yahoo
2479,2479,HTCMY,"Hitachi Construction Machinery Co., Ltd.",https://www.hitachicm.com/global,"2-16-1, Higashiueno Taito-ku Tokyo 110-0015 Japan 81 3 5826 8100 https://www.hitachicm.com/global",24873,Farm & Heavy Construction Machinery,,yahoo
2480,2480,CWQXF,Castellum AB (publ),https://www.castellum.se,Ãstra Hamngatan 16 Gothenburg Sweden 46 31 60 74 00 https://www.castellum.se,404,Real Estate—Development,,yahoo
2481,2481,GFI,Gold Fields Limited,https://www.goldfields.com,150 Helen Road Sandown Sandton 2196 South Africa 27 11 562 9700 https://www.goldfields.com,5818,Gold,,yahoo
2482,2482,TRATF,Traton SE,https://www.traton.com,Dachauer Str 641 Munich 80995 Germany 49 89 36098 70 https://www.traton.com,96856,Farm & Heavy Construction Machinery,,yahoo
2483,2483,GGB,Gerdau S.A.,https://www2.gerdau.com,"Av. Doutora Ruth Cardoso 8501/ 8th floor SÃ£o Paulo, SP 05425-070 Brazil 55 11 3094 6300 https://www2.gerdau.com",30000,Steel,,yahoo
2484,2484,PCG-PH,Pacific Gas and Electric Company,https://www.pge.com,"77 Beale Street PO Box 770000 San Francisco, CA 94177 United States 415 973 7000 https://www.pge.com",23992,,,yahoo
2485,2485,BPOPO,"Popular, Inc.",https://www.popular.com,"209 MuNoz Rivera Avenue Hato Rey, PR 00918 United States 787 765 9800 https://www.popular.com",8522,Banks—Regional,,yahoo
2486,2486,KONMY,Konami Holdings Corporation,https://www.konami.com,"1-11-1, Ginza Chuo-ku Tokyo 104-0061 Japan 81 3 6636 0573 https://www.konami.com",4982,Electronic Gaming & Multimedia,,yahoo
2487,2487,WJRYY,West Japan Railway Company,https://www.westjr.co.jp,"4-24, Shibata 2-chome Kita-ku Osaka 530-8341 Japan  https://www.westjr.co.jp",47984,Railroads,,yahoo
2488,2488,WU,The Western Union Company,https://www.westernunion.com,"7001 East Belleview Avenue Denver, CO 80237 United States 866-405-5012 https://www.westernunion.com",11000,Credit Services,,yahoo
2489,2489,TOL,"Toll Brothers, Inc.",https://www.tollbrothers.com,"1140 Virginia Drive Fort Washington, PA 19034 United States 215 938 8000 https://www.tollbrothers.com",5100,Residential Construction,,yahoo
2490,2490,VLPNF,Voestalpine AG,https://www.voestalpine.com,voestalpine-Strasse 1 Linz 4020 Austria 43 5030 4150 https://www.voestalpine.com,49068,Steel,,yahoo
2491,2491,ALSMY,Alstom SA,https://www.alstom.com,"48, rue Albert Dhalenne St Ouen 93400 France 33 1 57 06 90 00 https://www.alstom.com",70000,Railroads,,yahoo
2492,2492,TMSNY,Temenos AG,https://www.temenos.com,2 Rue de LâEcole-de-Chimie Geneva 1205 Switzerland 41 22 708 1150 https://www.temenos.com,7227,Software—Application,,yahoo
2493,2493,SNLAY,Sino Land Company Limited,https://www.sino.com,Tsim Sha Tsui Centre 12th Floor Salisbury Road Tsim Sha Tsui Hong Kong 852 2721 8388 https://www.sino.com,7000,Real Estate—Development,,yahoo
2494,2494,DMZPY,Domino's Pizza Enterprises Limited,https://www.dominos.com.au,"KSD1 Level 1 485 Kingsford Smith Drive Hamilton Brisbane, QLD 4007 Australia 61 7 3633 3333 https://www.dominos.com.au",88000,Restaurants,,yahoo
2495,2495,JXHGF,"ENEOS Holdings, Inc.",https://hd.eneos.co.jp,"1-1-2, Otemachi Chiyoda-ku Tokyo 100-8162 Japan  https://hd.eneos.co.jp",40753,Oil & Gas Refining & Marketing,,yahoo
2496,2496,EDNMY,Edenred SA,https://www.edenred.com,14-16 boulevard Garibaldi Issy-les-Moulineaux 92130 France 33 1 74 31 75 00 https://www.edenred.com,8481,Credit Services,,yahoo
2497,2497,RTMVY,Rightmove plc,https://plc.rightmove.co.uk,2 Caldecotte Lake Business Park Caldecotte Lake Drive Caldecotte Milton Keynes MK7 8LE United Kingdom  https://plc.rightmove.co.uk,560,Internet Content & Information,,yahoo
2498,2498,KNAMF,Konami Holdings Corporation,https://www.konami.com,"1-11-1, Ginza Chuo-ku Tokyo 104-0061 Japan 81 3 6636 0573 https://www.konami.com",4982,Electronic Gaming & Multimedia,,yahoo
2499,2499,SNMCY,Suncorp Group Limited,https://www.suncorpgroup.com.au,"Level 23 80 Ann Street Brisbane, QLD 4000 Australia 61 7 3362 1222 https://www.suncorpgroup.com.au",13505,Insurance—Property & Casualty,,yahoo
2500,2500,AGNC,AGNC Investment Corp.,https://www.agnc.com,"2 Bethesda Metro Center 12th Floor Bethesda, MD 20814 United States 301 968 9315 https://www.agnc.com",50,REIT—Mortgage,,yahoo
2501,2501,ALTR,Altair Engineering Inc.,https://www.altair.com,"1820 East Big Beaver Road Troy, MI 48083 United States 248 614 2400 https://www.altair.com",3050,Software—Infrastructure,,yahoo
2502,2502,DSEEY,Daiwa Securities Group Inc.,https://www.daiwa-grp.jp,"GranTokyo North Tower 9-1, Marunouchi 1-chome Chiyoda-ku Tokyo 100-6751 Japan 81 3 5555 1111 https://www.daiwa-grp.jp",15096,Capital Markets,,yahoo
2503,2503,CRZBY,Commerzbank AG,https://www.commerzbank.com,Kaiserplatz Frankfurt am Main 60311 Germany 49 69 136 20 https://www.commerzbank.com,38432,Banks—Regional,,yahoo
2504,2504,COLM,Columbia Sportswear Company,https://www.columbia.com,"14375 Northwest Science Park Drive Portland, OR 97229 United States 503 985 4000 https://www.columbia.com",7275,Apparel Manufacturing,,yahoo
2505,2505,HSHZY,Hoshizaki Corporation,https://www.hoshizaki.co.jp,Sakaemachi South Building 3-16 Toyoake 470-1194 Japan 81 5 6297 2111 https://www.hoshizaki.co.jp,12555,Specialty Industrial Machinery,,yahoo
2506,2506,FFIN,"First Financial Bankshares, Inc.",https://www.ffin.com,"400 Pine Street PO Box 701 Abilene, TX 79601 United States 325 627 7155 https://www.ffin.com",1400,Banks—Regional,,yahoo
2507,2507,CCOZF,China Coal Energy Company Limited,https://www.chinacoalenergy.com,No. 1 Huangsidajie Chaoyang District Beijing 100120 China 86 10 8225 6688 https://www.chinacoalenergy.com,41593,Thermal Coal,,yahoo
2508,2508,MONOY,"MonotaRO Co., Ltd.",https://www.monotaro.com,"Liber Building 3rd Floor 2-183, Takeyacho Amagasaki 660-0876 Japan 81 6 4869 7190 https://www.monotaro.com",765,Tools & Accessories,,yahoo
2509,2509,PLNT,"Planet Fitness, Inc.",https://www.planetfitness.com,"4 Liberty Lane West Hampton, NH 03842 United States 603 750 0001 https://www.planetfitness.com",1616,Leisure,,yahoo
2510,2510,SOFI,"SoFi Technologies, Inc.",https://www.sofi.com,"234 1st Street San Francisco, CA 94105 United States 855-456-7634 https://www.sofi.com",1977,Credit Services,,yahoo
2511,2511,ORPEF,Orpea SA,https://www.orpea-corp.com,"12, rue Jean-JaurÃ¨s CS 10032 Cedex Puteaux 92813 France 33 1 47 75 78 07 https://www.orpea-corp.com",39957,Medical Care Facilities,,yahoo
2512,2512,GH,"Guardant Health, Inc.",https://guardanthealth.com,"505 Penobscot Drive Redwood City, CA 94063 United States 855 698 8887 https://guardanthealth.com",864,Diagnostics & Research,,yahoo
2513,2513,NDEKY,Nitto Denko Corporation,https://www.nitto.com,"Grand Front Osaka 33rd Floor 4-20, Ofuka-cho Kita-ku Osaka 530-0011 Japan 81 6 7632 2101 https://www.nitto.com",25424,Specialty Chemicals,,yahoo
2514,2514,GIGNY,Genting Singapore Limited,https://www.gentingsingapore.com,10 Sentosa Gateway Resorts World Sentosa Singapore 098270 Singapore 65 6577 8888 https://www.gentingsingapore.com,0,Resorts & Casinos,,yahoo
2515,2515,MDDNF,Meridian Energy Limited,https://www.meridianenergy.co.nz,55 Lady Elizabeth Lane Level 2 Wellington Central Wellington 6011 New Zealand 64 4 381 1200 https://www.meridianenergy.co.nz,1001,,,yahoo
2516,2516,GNTX,Gentex Corporation,https://www.gentex.com,"600 North Centennial Street Zeeland, MI 49464 United States 616 772 1800 https://www.gentex.com",5303,Auto Parts,,yahoo
2517,2517,OC,Owens Corning,https://www.owenscorning.com,"One Owens Corning Parkway Toledo, OH 43659 United States 419 248 8000 https://www.owenscorning.com",19000,Building Products & Equipment,,yahoo
2518,2518,CCHGY,Coca-Cola HBC AG,https://www.coca-colahellenic.com,Turmstrasse 26 Steinhausen 6312 Switzerland 41 41 726 01 10 https://www.coca-colahellenic.com,26000,Beverages—Non-Alcoholic,,yahoo
2519,2519,VIR,"Vir Biotechnology, Inc.",https://www.vir.bio,"499 Illinois Street Suite 500 San Francisco, CA 94158 United States 415 906 4324 https://www.vir.bio",395,Biotechnology,,yahoo
2520,2520,SRC,"Spirit Realty Capital, Inc.",https://www.spiritrealty.com,"2727 North Harwood Street Suite 300 Dallas, TX 75201 United States 972-476-1900 https://www.spiritrealty.com",82,REIT—Diversified,,yahoo
2521,2521,ACXIF,"Acciona, S.A.",https://www.acciona.com,"Avda. de Europa, 18 Parque Empresarial La Moraleja Alcobendas 28108 Spain 34 91 663 28 50 https://www.acciona.com",38967,Engineering & Construction,,yahoo
2522,2522,SEIC,SEI Investments Co.,https://www.seic.com,"1 Freedom Valley Drive Oaks, PA 19456 United States 610-676-1000 https://www.seic.com",3963,Asset Management,,yahoo
2523,2523,MPFRY,"Mapfre, S.A.",https://www.mapfre.com,Carretera de Pozuelo Majadahonda 28222 Spain 34 91 581 23 18 https://www.mapfre.com,32466,Insurance—Diversified,,yahoo
2524,2524,CMHHF,China Merchants Port Holdings Company Limited,https://www.cmport.com.hk,China Merchants Tower 38th Floor Shun Tak Centre 168-200 Connaught Road Central Hong Kong 852 2102 8888 https://www.cmport.com.hk,8309,Marine Shipping,,yahoo
2525,2525,AEG,Aegon N.V.,https://www.aegon.com,Aegonplein 50 The Hague 2591 TV Netherlands 31 70 344 3210 https://www.aegon.com,22000,Insurance—Diversified,,yahoo
2526,2526,ERELY,Eregli Demir ve Çelik Fabrikalari T.A.S.,https://www.erdemir.com.tr,Barbaros Mahallesi ArdiC Sokak No:6 Atasehir Istanbul 34746 Turkey 90 216 578 80 00 https://www.erdemir.com.tr,12534,Steel,,yahoo
2527,2527,RANJF,Randstad N.V.,https://www.randstad.com,Diemermere 25 Diemen 1112 TC Netherlands 31 20 569 5911 https://www.randstad.com,40970,Staffing & Employment Services,,yahoo
2528,2528,NDEKF,Nitto Denko Corporation,https://www.nitto.com,"Grand Front Osaka 33rd Floor 4-20, Ofuka-cho Kita-ku Osaka 530-0011 Japan 81 6 7632 2101 https://www.nitto.com",25424,Specialty Chemicals,,yahoo
2529,2529,TCHBF,Tecan Group Ltd.,https://www.tecan.com,Seestrasse 103 MÃ¤nnedorf 8708 Switzerland 41 44 922 88 88 https://www.tecan.com,2050,Medical Instruments & Supplies,,yahoo
2530,2530,OHI,"Omega Healthcare Investors, Inc.",https://www.omegahealthcare.com,"303 International Circle Suite 200 Hunt Valley, MD 21030 United States 410-427-1700 https://www.omegahealthcare.com",68,REIT—Healthcare Facilities,,yahoo
2531,2531,MKSI,"MKS Instruments, Inc.",https://www.mksinst.com,"2 Tech Drive Suite 201 Andover, MA 01810 United States 978 645 5500 https://www.mksinst.com",5400,Scientific & Technical Instruments,,yahoo
2532,2532,NBIX,"Neurocrine Biosciences, Inc.",https://www.neurocrine.com,"12780 El Camino Real San Diego, CA 92130 United States 858 617 7600 https://www.neurocrine.com",917,Drug Manufacturers—Specialty & Generic,,yahoo
2533,2533,TPX,"Tempur Sealy International, Inc.",https://www.tempursealy.com,"1000 Tempur Way Lexington, KY 40511 United States 800 878 8889 https://www.tempursealy.com",9000,"Furnishings, Fixtures & Appliances",,yahoo
2534,2534,MTLHY,Mitsubishi Chemical Holdings Corporation,https://www.mitsubishichem-hd.co.jp,Palace Building 1-1 Marunouchi 1-chome Chiyoda-ku Tokyo 100-8251 Japan 81 3 6748 7200 https://www.mitsubishichem-hd.co.jp,69607,Chemicals,,yahoo
2535,2535,SPKKY,Spark New Zealand Limited,https://www.sparknz.co.nz,Spark City Level 2 167 Victoria Street West Auckland 1010 New Zealand 64 4 471 1638 https://www.sparknz.co.nz,5083,Telecom Services,,yahoo
2536,2536,PTON,"Peloton Interactive, Inc.",https://www.onepeloton.com,"441 Ninth Avenue Sixth Floor New York, NY 10001 United States 917-671-9198 https://www.onepeloton.com",8976,Leisure,,yahoo
2537,2537,KINUF,"Kintetsu Group Holdings Co.,Ltd.",https://www.kintetsu-g-hd.co.jp,"6-1-55, Uehonmachi Tennoji-ku Osaka 543-8585 Japan 81 6 6775 3465 https://www.kintetsu-g-hd.co.jp",30343,Conglomerates,,yahoo
2538,2538,OVV,Ovintiv Inc.,https://www.ovintiv.com,"370 17th Street Suite 1700 Denver, CO 80202 United States 303 623 2300 https://www.ovintiv.com",1916,Oil & Gas E&P,,yahoo
2539,2539,IPGDF,IGO Limited,https://www.igo.com.au,"South Shore Centre Suite 4, Level 5 85 South Perth Esplanade South Perth Perth, WA 6151 Australia 61 8 9238 8300 https://www.igo.com.au",0,Other Industrial Metals & Mining,,yahoo
2540,2540,TEVA,Teva Pharmaceutical Industries Limited,https://www.tevapharm.com,124 Dvora Haneviâa Street Tel Aviv 6944020 Israel 972 3 914 8213 https://www.tevapharm.com,37100,Drug Manufacturers—Specialty & Generic,,yahoo
2541,2541,JHG,Janus Henderson Group plc,https://www.janushenderson.com,201 Bishopsgate London EC2M 3AE United Kingdom 44 20 7818 1818 https://www.janushenderson.com,2006,Asset Management,,yahoo
2542,2542,WILYY,Demant A/S,https://www.demant.com,Kongebakken 9 SmÃ¸rum 2765 Denmark 45 39 17 73 00 https://www.demant.com,17556,Medical Devices,,yahoo
2543,2543,UEPEM,Union Electric Company,https://www.ameren.com/missouri,"1901 Chouteau Avenue Saint Louis, MO 63103 United States 314 621 3222 https://www.ameren.com/missouri",3997,Utilities—Regulated Electric,,yahoo
2544,2544,AMBFF,Ambu A/S,https://www.ambu.com,Baltorpbakken 13 Ballerup 2750 Denmark 45 72 25 20 00 https://www.ambu.com,4584,Medical Instruments & Supplies,,yahoo
