active_group_links,active_group_names,active_group_periods,active_years,age,albums,awards,birthday,bloodtype,company_links,company_names,company_periods,country,debut,debut_to_1st_win,education,fandom,former_group_links,former_group_names,former_group_periods,full_name,fun_facts,gender,height,hometown,introduction,korean_stage_name,kpopping_rank,languages,native_name,personality_type,profile_link,socials,stage_name,training_period,weight,zodiac_sign
https://kpopping.com/profiles/group/Dreamcatcher,Dreamcatcher,(2017-2021),2014-2021,27 years old,0,0,"May 17, 1994",B,https://kpopping.com/company/Dreamcatcher-Company,Dreamcatcher Company,"September 18, 2014 - present,September 18, 2014,2014-2021,Korean,Daejeon Goongbong High School,ENFP,98th,InSomnia",South Korea,"September 18, 2014",,Daejeon Goongbong High School,InSomnia,,,,Kim Minji,"She gave herself the nickname The Pink Princess.,Her favorite color is pink.,She is a former MINX member.,Nightmare: Dreaming that you're being chased by someone unknown.,JiU is considered to be one of the brightest members always smiling even through rough times.,She likes to be carefree and to live in the moment.,She is a big fan of “all girl groups” and if given the chance, she “would want to team up with all girl groups in Korea at once.”,JiU will often promote the group to people she does not know.,JiU has a younger brother.,She can do expressive acting with her face.",F,"5'6"" (167 cm)",Daejeon,,지유,98th,Korean,김민지,ENFP,https://kpopping.com/profiles/idol/JiU,,JiU,,108 lbs (49 kg),Taurus
,,,2010-2021,32 years old,0,0,"June 15, 1989",B,,,"October 13, 2010,2010-2021,Korean,2414th,Doubling",South Korea,"October 13, 2010",,,Doubling,https://kpopping.com/profiles/group/Two-X,Two X,(2012-2017),Im Chang-sook,She sang an OST track for “Fugitive Plan B.”,F,"5'6"" (167 cm)",,Jiu (지유) is a South Korean singer. She was a member of the Korean pop girl group TWO X. Two years prior to her debut with the group she debuted as a solo artist by participating on the soundtrack of the drama Fugitive: Plan B under the stage name Oran-G.,지유,2414th,Korean,임창숙,,https://kpopping.com/profiles/idol/Jiu2,,Jiu,,,Gemini
https://kpopping.com/profiles/group/GsA,GsA,(2017-2021),2017-2021,22 years old,0,0,"August 6, 1999",,https://kpopping.com/company/ROOTS-Entertainment,ROOTS Entertainment,"January 1, 2017 - present,May 25, 2017,2017-2021,3786th",South Korea,"May 25, 2017",,,,,,,Yoon Ji-sung,,F,"5'6"" (168 cm)","Suncheon, South Jeolla Province",Jisung (지숭) is South Korean artist under ROOTS Entertainment and Alpaca Productions. She is a member of the Korean Pop girl group Girls' Alert.,지성,3786th,,윤지성,,https://kpopping.com/profiles/idol/Jisung3,https://www.instagram.com/lolol0ps2/,Jisung,,,Leo
,,,,25 years old,0,0,"October 30, 1996",,"https://kpopping.com/company/N-Company-Entertainment,https://kpopping.com/company/Dreamcatcher-Company","N Company Entertainment,Dreamcatcher Company","January 1, 2017 - present,January 1, 2016 - December 31, 2016,2766th",South Korea,,,,,,,,Kim Ji-sung,,F,,,Jisung (지성) is a South Korean actress and singer under N Company. She was a member of the pre-debut girl group Die.A Project. She and Hongeun are sisters.,지성,2766th,,김지성,,https://kpopping.com/profiles/idol/Jisung4,https://www.instagram.com/jisung1030/,Jisung,,,Scorpio
https://kpopping.com/profiles/group/fromis-9,fromis_9,(2017-2021),2017-2021,23 years old,0,0,"November 23, 1998",B,"https://kpopping.com/company/Pledis-Entertainment,https://kpopping.com/company/Off-The-Record-Entertainment,https://kpopping.com/company/Stone-Music-Entertainment","Pledis Entertainment,Off The Record Entertainment,Stone Music Entertainment","August 16, 2021 - present,January 24, 2018 - August 16, 2021,July 1, 2017 - September 21, 2018,January 24, 2018,1322 days,2017-2021,Korean,9 months and 2 weeks,Daejin Girls High School,96th,Flover",South Korea,"January 24, 2018",1322 days,Daejin Girls High School,Flover,,,,Roh Ji Sun,"She’s the wink fairy of Fromis_9.,Jisun and Gyuri have a morning ritual where they drink Red Bean Tea because they get bloated faces easily.,Jisun likes candles and body mists because she is highly sensitive to scent.,Jisun shared, that the first group she liked was g.o.d.,Jisun shares a room with Saerom and Seoyeon.,She likes things with scents, like candles and body mists.,Jisun can cook really well and her favourite dish is Gopchang.,Jisun gets very flustered and stiff when someone initiates skinship.,Jisun was the female lead in Kyunghoon & Heechul’s “Falling Blossoms” Music Video.,Jisun and Gyuri are roomates and they have a morning ritual where they drink Red Bean Tea because they get bloated faces easily.",F,"5'2"" (158 cm)",Seoul,,지선,96th,Korean,노지선,,https://kpopping.com/profiles/idol/Jisun,https://www.instagram.com/rosieline_/,Jisun,9 months and 2 weeks,94.8 lbs (43 kg),Sagittarius
,,,2010-2021,32 years old,0,0,"October 17, 1989",A,"https://kpopping.com/company/Vine-Entertainment,https://kpopping.com/company/DreamT-Entertainment","Vine Entertainment,DreamT Entertainment","September 18, 2018 - present,July 9, 2010 - September 12, 2010,July 9, 2010,2010-2021,Korean,Keukdong College,1371st",South Korea,"July 9, 2010",,Keukdong College,,"https://kpopping.com/profiles/group/S-aFLA,https://kpopping.com/profiles/group/Girl-s-Day","S#aFLA,Girl's Day","(2018-2019),(2010-2019)",Hwang Jisun,,F,"5'5"" (165 cm)",,,지선,1371st,Korean,황지선,,https://kpopping.com/profiles/idol/Jisun2,https://instagram.com/jiseoniya?utm_medium=copy_link,Jisun,,99.2 lbs (45 kg),Libra
,,,2012-2021,30 years old,0,0,"May 14, 1991",,,,"September 6, 2012,2012-2021,English, Korean,3207th",South Korea,"September 6, 2012",,,,https://kpopping.com/profiles/group/NEP,NEP,(2012),Jin Ji Su,,F,"5'4"" (163 cm)",,Jisu (지수) is a South Korean singer. She was a member of the girl group NEP.,지수,3207th,"English,Korean",진지수,,https://kpopping.com/profiles/idol/Jisu2,,Jisu,,,Taurus
https://kpopping.com/profiles/group/Vanilla,Vanilla,(2021),2021,,0,0,,,https://kpopping.com/company/Future-Idol-Asia,Future Idol Asia,"April 28, 2021 - present,2021,5234th",South Korea,,,,,,,,Kim Ji-su,,F,,,Jisu (지수) is a singer under Future Idol Asia. She is a member of the girl group Vanilla.,지수,5234th,,김지수,,https://kpopping.com/profiles/idol/Jisu3,https://www.instagram.com/rlawltn.b6,Jisu,,,
,,,2009-2021,31 years old,0,0,"July 18, 1990",A,"https://kpopping.com/company/Starit-Entertainment,https://kpopping.com/company/DSP-Media","Starit Entertainment,DSP Media","February 15, 2017 - present,November 14, 2009 - October 28, 2016,November 14, 2009,2009-2021,Hanyang Women’s University,1409th",South Korea,"November 14, 2009",,Hanyang Women’s University,,https://kpopping.com/profiles/group/Rainbow,Rainbow,"(2009-2016,2019)",Kim Ji Sook,Jisook is married to Lee Doo Hee,F,"5'5"" (164 cm)","Suwon, Gyeonggi Province","Jisook (지숙) is a South Korean singer currently under Starit Entertainment. She is a former member of the girl group Rainbow and its sub-unit Rainbow Pixie.She made her solo debut on May 22, 2018 with the digital single ""Umbrella"".",지숙,1409th,,김지숙,,https://kpopping.com/profiles/idol/Jisook,"https://twitter.com/Jisook718,https://www.instagram.com/jisook718/,https://www.youtube.com/channel/UCASXzhQcsfJfCTzLn8RFUDw",Jisook,,101.4 lbs (46 kg),Cancer
,,,2014-2021,27 years old,0,0,"February 11, 1994",0,,,"2014-2021,Korean,Incheon Sewon High School,347th,Lovelinus",South Korea,,,Incheon Sewon High School,Lovelinus,https://kpopping.com/profiles/group/Lovelyz,Lovelyz,(2014-2021),Seo Jisoo,"Jisoo is allergic to seafood.,In 2011, Jisoo appeared in Korea's Got Talent.,Jisoo can play the drums.,Jisoo was only able to join lovelyz promotions during ""Shooting Star"",Jisoo is good at drawing.,Jisoo was a model before debuting with Lovelyz.,Jisoo's ideal type is someone with confidence.,Jisoo appeared in the alternative version of Infinite's ""Last Romeo"" MV",F,"5'5"" (165 cm)",Incheon,,지수,347th,Korean,서지수,,https://kpopping.com/profiles/idol/Jisoo2,https://www.instagram.com/jeezepizza/,Jisoo,,101.4 lbs (46 kg),Aquarius
,,,2012-2021,27 years old,0,0,"February 28, 1994",A,,,"July 24, 2012,2012-2021,2015th",South Korea,"July 24, 2012",,,,https://kpopping.com/profiles/group/Tahiti,Tahiti,(2012-2018),Shin Ji Soo,,F,"5'6"" (166 cm)",Seoul,"Jisoo (지수) is a South Korean singer. She was a member of the Korean pop girl group TAHITI. She announced her departure from the group on December 8, 2017.",지수,2015th,,신지수,,https://kpopping.com/profiles/idol/Jisoo4,https://www.instagram.com/sooo_pilates/,Jisoo,,,Pisces
,,,2012-2021,,0,0,,,https://kpopping.com/company/Woollim-Entertainment,Woollim Entertainment,"January 1, 2011 - present,2012-2021,5285th",South Korea,,,,,https://kpopping.com/profiles/group/SongCryGirlz,SongCryGirlz,(2010-2015),Kim Jisoo,,F,,,Jisoo (지수) is a South Korean singer. She was a member of the girl group SongCryGirlz. She joined the group in 2012.,지수,5285th,,김지수,,https://kpopping.com/profiles/idol/Jisoo7,,Jisoo,,,
https://kpopping.com/profiles/group/Busters,Busters,(2017-2021),2017-2021,18 years old,0,0,"November 22, 2003",A,https://kpopping.com/company/JTG-Entertainment,JTG Entertainment,"November 27, 2017 - August 6, 2020,November 27, 2017,2017-2021,Korean,Lila Arts High Schoo,1110th",South Korea,"November 27, 2017",,Lila Arts High Schoo,,,,,Jeong Ji Su,"Her role models are Red Velvet, Suzy, and Kim So Hyun.,She believes that her self-esteem is bigger than anyone else.,Jisoo does not like to do aegyo.,Jisoo is the tallest member.",F,"5'8"" (172 cm)","Yongin, Gyeonggi-do",Jisoo (지수) is a South Korean singer under JTG Entertainment and Marbling E&M. She is the leader of the girl group Busters.,지수,1110th,Korean,정지수,,https://kpopping.com/profiles/idol/Jisoo3,,Jisoo,,110.2 lbs (50 kg),Sagittarius
,,,2014-2021,,0,0,,,,,"May 23, 2014,2014-2021,4071st",South Korea,"May 23, 2014",,,,https://kpopping.com/profiles/group/A-I-N,A.I.N,(2014),Han Ji Soo,,F,,,Han Ji Soo (한지수) is a South Korean singer. She was a member of the girl group A.I.N.,지수,4071st,,한지수,,https://kpopping.com/profiles/idol/Jisoo5,,Jisoo,,,
https://kpopping.com/profiles/group/Charari-Danchu,Charari Danchu,(? - ?),2017-2021,,0,0,,,,,"April 5, 2017,2017-2021,4282nd",South Korea,"April 5, 2017",,,,,,,Han Jisoo,,F,,,"Jisoo (지수) is a South Korean guitarist, She was a member of the girl band Charari Danchu. She’s also a personal trainer.",지수,4282nd,,한지수,,https://kpopping.com/profiles/idol/Jisoo6,"https://www.instagram.com/fof_fingersonfret/,https://www.youtube.com/c/FOFFingersonFret?app=desktop,https://www.instagram.com/fit_n_music/",Jisoo,,,
https://kpopping.com/profiles/group/BLACKPINK,BLACKPINK,(2016-2021),2016-2021,26 years old,0,0,"January 3, 1995",A,https://kpopping.com/company/YG-Entertainment,YG Entertainment,"July 1, 2011 - present,August 8, 2016,0 days,2016-2021,Korean, Chinese, Japanese. English (basic),5 years (2011 July),School Of Performing Arts Seoul,ESTJ,11th,BLINK",South Korea,"August 8, 2016",0 days,School Of Performing Arts Seoul,BLINK,,,,Kim Ji Soo,"Jisoo is close friends with TWICE's Nayeon since trainee days, Red Velvet's Seulgi, GFriend's Sowon and WJSN's Bona.,Jisoo likes Harry Potter and Tom Hardy.,According to Jennie, Jisoo is the mood maker of the group who loves to tell dad jokes.,Jisoo has a fear of heights.,Jisoo can play traditional drums and the guitar.,Jisoo loves reading books about investigations and crimes.,Jisoo was supposed to debut as an actress but then got changed to an idol singer.,Jisoo said if she had to date one of the BLACKPINK members, it would be Rosé because she could write songs about her, sing and play the guitar for her.,Jisoo has a dog named ""Dalgom."",Jisoo is afraid of hamsters because she got bitten by one as a child.",F,"5'4"" (162 cm)",Seoul,"Kim Ji Soo (김지수) also known by the mononym Jisoo, is the Lead Vocalist and Visual of the girl group BLACKPINK under YG Entertainment. Jisoo was born and raised in South Korea but she can speak Japanese and basic Chinese. Jisoo may be the eldest member of the group, but according to Jennie she is the mood maker due to her 4D personality.",지수,11th,"Korean,Chinese,Japanese. English (basic)",지수,ESTJ,https://kpopping.com/profiles/idol/Jisoo,https://www.instagram.com/sooyaaa__/,Jisoo,5 years (2011 July),99.2 lbs (45 kg),Capricorn
,,,2018-2021,23 years old,0,0,"April 24, 1998",,,,"December 18, 2018,2018-2021,Korean,School Of Performing Arts Seoul,4415th",South Korea,"December 18, 2018",,School Of Performing Arts Seoul,,https://kpopping.com/profiles/group/flor-us,flor_us,(2018-2021),Jung Ji-song,,F,"5'4"" (161 cm)",Seoul,Jisong (지송) is a South Korean singer. She was a member of the girl group flor_us.,지송,4415th,Korean,정지송,,https://kpopping.com/profiles/idol/Jisong,https://www.instagram.com/flor_us.jisong/?igshid=xdif2cjspzap,Jisong,,108 lbs (49 kg),Taurus
,,,2016-2021,24 years old,0,0,"June 3, 1997",,,,"August 25, 2016,2016-2021,Korean,2168th,P’s",South Korea,"August 25, 2016",,,P’s,https://kpopping.com/profiles/group/Real-Girls-Project,Real Girls Project,(2016-2018),Cha Ji Seul,,F,"5'5"" (165 cm)",,Ji Seul (지슬) is a South Korean singer. She was a member of the The Idolmaster KR project group Real Girls Project.,지슬,2168th,Korean,차지슬,,https://kpopping.com/profiles/idol/Jiseul,,Jiseul,,,Gemini
,,,2016-2021,27 years old,0,0,"November 26, 1994",AB,https://kpopping.com/company/2ABLE-Company,2ABLE Company,"June 1, 2016 - December 31, 2017,June 23, 2016,2016-2021,Sungshin Women’s University,3555th",South Korea,"June 23, 2016",,Sungshin Women’s University,,https://kpopping.com/profiles/group/A-De,A.De,(2016-2017),Yu Ji Seo,,F,"5'4"" (161 cm)",Daegu,Jiseo (지서) is a South Korean singer. She is a former member of the girl group A.De.,지서,3555th,,유지서,,https://kpopping.com/profiles/idol/Jiseo,https://www.instagram.com/yoo_jiseo/,Jiseo,,,Sagittarius
,,,2019,20 years old,7,0,"December 29, 2000",,https://kpopping.com/company/Million-Market,Million Market,"February 2, 2019 - present,February 2, 2019,2019,Korean, English,1072nd",South Korea,"February 2, 2019",,,,,,,,,F,"5'7"" (169 cm)",,"Jiselle (지젤) is a South Korean singer and songwriter under SM Entertainment Sub-Label: Million Market in “Off The” crew. She debuted on February 02, 2019 with a single “Missed Call” featuring Chancellor.",지젤,1072nd,"Korean,English",,,https://kpopping.com/profiles/idol/Jiselle,"https://www.instagram.com/jjissselle/,http://www.million-market.com/crews/off_the/artists/jiselle",Jiselle,,,Capricorn
https://kpopping.com/profiles/group/TOP-GIRL,TOP GIRL,(2020-2021),2021,16 years old,0,0,"November 15, 2005",,https://kpopping.com/company/Future-Idol-Asia,Future Idol Asia,"November 21, 2020 - present,June 8, 2021,2021,3539th",South Korea,"June 8, 2021",,,,,,,Jeon Jion,,F,,,Jion (지온) is a South Korean singer under Future Idol Asia. She is a member of the girl group TOP GIRL.,지온,3539th,,전지온,,https://kpopping.com/profiles/idol/Jion2,https://www.instagram.com/ji0onees,Jion,,,Scorpio
https://kpopping.com/profiles/group/Jins,Jins,(2018-2021),2018-2021,33 years old,0,0,"January 23, 1988",,,,"December 10, 2018,2018-2021,4230th",South Korea,"December 10, 2018",,,,,,,Lee Jinyoung,,F,,,"Jinyoung (진영) is a South Korean cellist, member of the co-ed group Jins. She was a member of Nat-B.",진영,4230th,,이진영,,https://kpopping.com/profiles/idol/Jinyoung6,"https://www.instagram.com/2jjiinn2/,https://www.instagram.com/imjins_/",Jinyoung,,,Aquarius
,,,2011-2021,28 years old,0,0,"November 15, 1993",A,https://kpopping.com/company/DR-Music,DR Music,"April 6, 2011 - April 26, 2016,April 6, 2011,2011-2021,2631st",South Korea,"April 6, 2011",,,,https://kpopping.com/profiles/group/RaNia,RaNia,(2011-2020),Jang Jin-young,,F,"5'7"" (171 cm)",Busan,"Jinyoung (진영), formerly known as Xia (시아), is a South Korean singer. She is a former member of the girl groups RaNia and Ela8te.",진영,2631st,,장진영,,https://kpopping.com/profiles/idol/Jinyoung5,https://instagram.com/jangjinjin,Jinyoung,,,Scorpio
https://kpopping.com/profiles/group/LABOUM,LABOUM,(2014-2021),2014-2021,27 years old,0,0,"June 9, 1994",A,"https://kpopping.com/company/Interpark-Music-Plus,https://kpopping.com/company/NH-Media,https://kpopping.com/company/Nega-Network","Interpark Music Plus,NH Media,Nega Network","September 8, 2021 - present,August 28, 2014 - September 8, 2021,August 28, 2014 - September 8, 2021,August 28, 2014,2014-2021,Korean,1088th,Latte",South Korea,"August 28, 2014",,,Latte,https://kpopping.com/profiles/group/UNI-T,UNI.T,(2018),Bae Jinye,"ZN went to school with AOA's Seolhyun.,ZN did not participate in the second/last UNI.T's release because of the overlapped schedule between LABOUM and UNI.T.",F,"5'7"" (169 cm)","Bucheon, Gyeonggi-do",,진예,1088th,Korean,배진예,,https://kpopping.com/profiles/idol/Jinyea,"https://www.instagram.com/baejinyea,https://www.youtube.com/channel/UCsuEJ27nZb0e3d_S8keWH9g",Jinyea,,103.6 lbs (47 kg),Gemini
https://kpopping.com/profiles/group/LOONA,LOONA,(2016-2021),2017-2021,24 years old,2,0,"June 13, 1997",B,https://kpopping.com/company/BlockBerryCreative,BlockBerryCreative,"January 1, 2016 - present,June 26, 2017,990 days,2017-2021,Korean,2015 - 2016,Kukje University of Arts,ISFJ,136th,Orbit",South Korea,"June 26, 2017",990 days,Kukje University of Arts,Orbit,https://kpopping.com/profiles/group/ODD-EYE-CIRCLE,ODD EYE CIRCLE,(2017-2021),Jeong Jin-Sol,"Jinsoul would love to be in Red Velvet if she could be in another group.,Jinsoul thinks she's the coolest member in LOONA.,JinSoul can stretch her neck up (Showed at Idol Room Episode feat LOONA and Fromis9).,Jinsoul's hobbies include online shopping.,Jinsoul's role models are Krystal and Suzy.,Jinsoul was a former DSP Entertainment trainee.,She has an older brother.,Yves ranked Jinsoul as one of the members with the best fashion sense,Jinsoul has studied piano for 9 years.,Jin Soul is roommates with Heejin, Choerry, Haseul, Hyunjin, Vivi, KimLip, Yeojin.",F,"5'6"" (166 cm)",Chuncheon,"JinSoul (Hangul: 진솔) is the seventh revealed member of LOONA and a member of its second sub-unit, LOONA / ODD EYE CIRCLE.",진솔,136th,Korean,정진솔,ISFJ,https://kpopping.com/profiles/idol/JinSoul,,JinSoul,2015 - 2016,101.4 lbs (46 kg),Gemini
https://kpopping.com/profiles/group/Lilynote,Lilynote,(2019-2021),2019-2021,,0,0,,,,,"March 27, 2019,2019-2021,4802nd",South Korea,"March 27, 2019",,,,,,,,,F,,,"Jinsool (진솔) is a South Korean singer, member of the girl group Lilynote.",진솔,4802nd,,,,https://kpopping.com/profiles/idol/Jinsool,,Jinsool,,,
https://kpopping.com/profiles/group/APRIL,APRIL,(2015-2021),2015-2021,20 years old,0,0,"December 4, 2001",0,https://kpopping.com/company/DSP-Media,DSP Media,"January 1, 2015 - present,August 24, 2015,2015-2021,Korean,6 months,Seowon Middle School, Seoul School of Performing Arts,730th,Fineapple",South Korea,"August 24, 2015",,"Seowon Middle School, Seoul School of Performing Arts",Fineapple,,,,Lee Jin-sol,She is friends with TWICE‘s Chaeyoung.,F,"5'7"" (169 cm)","Andong City, Gyeongbuk Province",,진솔,730th,Korean,이진솔,,https://kpopping.com/profiles/idol/Jinsol,"https://mobile.twitter.com/truesol__,https://www.instagram.com/truesol__0824/?hl=en",Jinsol,6 months,101.4 lbs (46 kg),Sagittarius
