,Unnamed: 0,name,title,company_ticker,source
32881,32881,Mohammad Sohail Fazeli,Independent Non-Executive Director,AREC,investing
32882,32882,John Geoffery Goddard,Independent Non-Executive Director,DNL,investing
32883,32883,Rosie Toogood,Independent Non-Executive Director,SFR,investing
32886,32886,Anna Evelyn Troup,Independent Non-Executive Director,CAY,investing
32887,32887,Holly McComb,CFO & Director,MEAL,investing
32888,32888,Thomas Seiler,CEO & Executive Director,UBXN,investing
32889,32889,Roudi Baroudi,Member of Advisory Panel,PHEG,investing
32891,32891,Debora Ann Jorn,Non-Executive Director,DNL,investing
32892,32892,Jeremy Lewis Morgan,Independent Non-Executive Director,AREC,investing
32895,32895,Rosemary Adrienne Charlotte MacAulay,Chief Product Officer & Director,MEAL,investing
32897,32897,Myles Howard Kitcher,Non-Executive Director,PHEG,investing
32898,32898,Karl Anders Olof Harfstrand,Independent Non-Executive Chairman,DNL,investing
32901,32901,Alan Edward Smith,Non-Executive Director,AREC,investing
32902,32902,David B. Green,Chairman & CEO,CFX,investing
32903,32903,Allan Thomas Vlah,Non-Executive Director,PHEG,investing
32904,32904,Jean-Michel Yves Sylvain Cossery,Independent Non-Executive Director,DNL,investing
32907,32907,Bruce Buckingham,Member of Global Diabetes Scientific Advisory Board,AREC,investing
32908,32908,Alan K. P. Smith,Independent Non Executive Director,CFX,investing
32912,32912,Thomas R. Pieber,Member of Global Diabetes Scientific Advisory Board,AREC,investing
32913,32913,Wendy Nicholls,Decorating Division MD & Executive Director,CFX,investing
32996,32996,Phil Ratcliffe,Group Commercial Director & Director,TND,investing
32997,32997,Mark A. Taylor,Independent Non-Executive Director,TND,investing
32998,32998,Stephen J. Grant,Non-Executive Chairman,TND,investing
32999,32999,Jim C. Shears,Group CEO & Director,TND,investing
33000,33000,Peter Kimberley,Non-Executive Director,TND,investing
33001,33001,Harold Michael Clunie Cunningham,Independent Non-Executive Chairman of the Board,HUW,investing
33002,33002,Keith Geddes Lough,Senior Independent Non-executive Director,HTG,investing
33003,33003,Roy Stephen Bennetts,"CFO, Company Secretary & Director",ACTA,investing
33004,33004,Alastair John Ford,Independent Non-Executive Director,XTR,investing
33005,33005,John Schwan,CEO & Executive Director,KCT,investing
33006,33006,Catherine Jane Hill,Independent Chairman,M2Z,investing
33007,33007,Martin Robert Davidson Reith,Non-Executive Director,HUW,investing
33008,33008,David John Page,"Co-Founder, CEO & Director",ACTA,investing
33009,33009,Carol T. Chesney,Independent Non-Executive Director,HTG,investing
33010,33010,Matthew Edward Royde,Non-Executive Director,IQG,investing
33011,33011,Adam Power,Group Development Director & Director,SUNU,investing
33012,33012,Nigel Pocklington,Independent Non-Executive Director,KCT,investing
33013,33013,Josephine Dixon,Independent Non-Executive Director,ASEI,investing
33014,33014,Nigel John Hanbury,Chief Executive & Director,HUW,investing
33015,33015,Michael James Brown,Non-Executive Director,M2Z,investing
33016,33016,Peter Lemon Moir,Independent Non-Executive Director,XTR,investing
33017,33017,Stephen James Davidson,Independent Non-Executive Chairman,ACTA,investing
33018,33018,Annell R. Bay,Independent Non-Executive Director,HTG,investing
33019,33019,Thomas John Libassi,Non-Executive Director,HUW,investing
33020,33020,Nigel Foster Rogers,Independent Non-Executive Chairman,SUNU,investing
33021,33021,Riccardo Ettore Petti,CEO & Executive Director,IQG,investing
33022,33022,John A Kerr,Non-Executive Independent Chairman,KCT,investing
33023,33023,John Peter Abercromby Readman,Director,SCF,investing
33024,33024,Richard Ronald James Burns,Chairman and Senior Independent Director,ASEI,investing
33025,33025,John Coulthart Murray,Independent Non-Executive Director,M2Z,investing
33026,33026,Andrew Hildred Christie,Independent Non-Executive Director,HUW,investing
33027,33027,Bryan Victor Carsberg,Independent Non-Executive Director,ACTA,investing
33028,33028,Jeremy James Read,Independent Non-Executive Director,XTR,investing
33029,33029,Bruce Ferguson,Group Finance Director & Director,HTG,investing
33030,33030,Lisa Arnold,Independent Non-Executive Director,AEET,investing
33031,33031,Paul Andrew McGlone,CEO & Executive Director,M2Z,investing
33032,33032,Bassem Safadi,Member of International Clinical Advisory Board,SUNU,investing
33033,33033,Mark Barry Ewart White,Independent Non-Executive Director,ASEI,investing
33034,33034,David Causer,Director,SCF,investing
33035,33035,Haywood Trefor Chapman,"CFO, Company Secretary & Director",IQG,investing
33036,33036,Chris Kutsor,CFO & Director,KCT,investing
33037,33037,Bernard Joseph Bulkin,Independent Non-Executive Chairman,GSEO,investing
33038,33038,Joel Messod Silberstein,Finance Director & Director,XTR,investing
33039,33039,Kirsten English,Independent Non-Executive Director,ACTA,investing
33040,33040,Edward Fitzalan-Howard,Independent Non-Executive Director,HUW,investing
33041,33041,Keith Melville Niven,Director,SCF,investing
33042,33042,Michele N. Maher,Independent Non Executive Director,KCT,investing
33043,33043,John F. Glick,Independent Non-Executive Chairman,HTG,investing
33044,33044,Keith Edward Percy,Independent Non-Executive Director,ASEI,investing
33045,33045,Paul Ronald Taylor,Non-Executive Chairman,IQG,investing
33046,33046,Yong Kang Ng,Non-Executive Director,M2Z,investing
33047,33047,Nativ Segev,Founder & Non-Executive Director,MXC,investing
33048,33048,Margaret Stephens,Independent Non-executive Director,GSEO,investing
33049,33049,Sean Barnett,Member of International Clinical Advisory Board,SUNU,investing
33050,33050,Colin Bird,Executive Chairman,XTR,investing
33051,33051,Nicholas Bliss,Independent Non-Executive Director,AEET,investing
33052,33052,Arthur Roger Manners,CFO & Director,HUW,investing
33053,33053,Ian Christopher Simon Barby,Chairman,SCF,investing
33054,33054,Robert Daniell Sansom,Non-Executive Director,IQG,investing
33055,33055,Arthur James Johnson,CEO & Director,HTG,investing
33056,33056,David A. Bell,Independent Non-Executive Director,KCT,investing
33057,33057,Gerhard Vorster,Independent Non-Executive Director,M2Z,investing
33058,33058,Louise Kingham,Independent Non-executive Director,GSEO,investing
33059,33059,Uri Kramer,Member of Strategic Advisory Board,MXC,investing
33060,33060,Kjeld Randolph Thygesen,Independent Non-Executive Director,XTR,investing
33061,33061,Philippe Grange,Member of the Clinical Advisory Board,SUNU,investing
33062,33062,Miriam Valerie Greenwood,Independent Non-Executive Chairman,AEET,investing
33063,33063,Ian Edward Kershaw,Independent Non-Executive Director,IQG,investing
33064,33064,Bridget Elisabeth Guerin,Non-Executive Director,SCF,investing
33065,33065,Richard H. Hunting,Non-Independent & Non-Executive Director,HTG,investing
33066,33066,Maria Gordian,Independent Non-Executive Director,KCT,investing
33067,33067,Richard Miles Andrew Horlick,Independent Non-executive Director,GSEO,investing
33068,33068,Brett Anthony Mitchell,Executive Chairman of the Board,MXC,investing
33069,33069,Laura Sandys,Independent Non-Executive Director,AEET,investing
33070,33070,Denis Pitot,Member of International Clinical Advisory Board,SUNU,investing
33071,33071,Andrew James MacLeod,Independent Non-Executive Director,IQG,investing
33072,33072,Fraser McIntyre,Independent Non-Executive Director,SCF,investing
33073,33073,Wendyl D’Souza,Member of Medical Advisory Board,MXC,investing
33074,33074,Carolyn Ann Rand,Independent Non-Executive Director,IQG,investing
33075,33075,Jody Valk,Member of International Clinical Advisory Board,SUNU,investing
33076,33076,James C. Halstead,Member of the Clinical Advisory Board,SUNU,investing
33077,33077,Ross G. T. Walker,Chairman of Strategic Advisory Board & Independent Non-Executive Director,MXC,investing
33078,33078,Chris Sutton,Member of the Clinical Advisory Board,SUNU,investing
33079,33079,Roby Reuven Zomer,"Co-Founder, CEO, MD & Executive Director",MXC,investing
33080,33080,Ivan Brooks,Interim COO & Director,UNG,investing
33081,33081,Adrian Wilding,CFO & Director,UNG,investing
33082,33082,Graham John Bird,Non-Executive Director,UNG,investing
33083,33083,Malcolm David Coster,Independent Non-Executive Director,UNG,investing
33084,33084,Andrew Robert Blazye,Executive Chairman,UNG,investing
33085,33085,David John Marsh,CEO & Director,SUNU,investing
33086,33086,David Neubauer,Member of Strategic Advisory Board,MXC,investing
33087,33087,Stephen B. Parker,Senior Independent Director,MXC,investing
33088,33088,Marco Adamo,Member of the Clinical Advisory Board,SUNU,investing
33089,33089,Ian Brayshaw,Member of the Clinical Advisory Board,SUNU,investing
33090,33090,Evan Hayes,Independent Non-Executive Director,MXC,investing
33091,33091,Michael John McMahon,Non-Executive Clinical Director & Member of Clinical Advisory Board,SUNU,investing
33092,33092,John Griffith,Member of the Clinical Advisory Board,SUNU,investing
33093,33093,Henrik Steinbrecher,Member of the Clinical Advisory Board,SUNU,investing
33094,33094,David Howarth Seymour Howard,Non-Executive Chairman,CAY,investing
33095,33095,Rupert George Maxwell Lothian Barclay,Independent Non Executive Chairman,IHR,investing
33096,33096,Kevin Matthew Dorren,CEO & Director,MEAL,investing
33097,33097,Lara Izlan,Non-Executive Director,EBQ,investing
33098,33098,Bernhard Dauser,Member of International Clinical Advisory Board,SUNU,investing
33099,33099,Philip Charles Leonard Hall,Independent Non-Executive Director,IHR,investing
33100,33100,Richard Stephen Nichols,Independent Non Executive Director,EBQ,investing
33101,33101,Christiaan Richard David Van Der Kuyl,Non-Executive Chairman,MEAL,investing
33102,33102,Benjamin Money-Coutts,CFO & Executive Director,CAY,investing
33103,33103,Alistair Henderson Taylor,Independent Non-Executive Director,SUNU,investing
33104,33104,Robert Sharpe,Independent Chairman,HONY,investing
33105,33105,Rosemary Boot,Senior Independent Non-Executive Director,IHR,investing
33106,33106,N. MacGregor W. Anderson,Head of Operations - Charles Stanley & Co Ltd and Executive Director of Charles Stanley & Co Ltd,CAY,investing
33107,33107,John Beveridge Swan,CFO & Director,MEAL,investing
33108,33108,Robert Stanley Lawrence Woodward,Independent Non-Executive Chairman,EBQ,investing
33109,33109,Kirsten Gogan,Non Executive Director,PHEG,investing
33110,33110,María del Pilar de la Huerta Martínez,Independent Non-Executive Director,4BB,investing
33111,33111,Paul James Hardy,Independent Non-Executive Director,SUNU,investing
33112,33112,Richard Alexander Rowney,Independent Non-Executive Director,HONY,investing
33113,33113,Hazel Cameron,Independent Non-Executive Director,MEAL,investing
33114,33114,Paul Andrew Abberley,CEO & Executive Director,CAY,investing
33115,33115,Amanda J. Aldridge,Independent Non-Executive Director,IHR,investing
33116,33116,Mark Berry,Independent & Non-Executive Director,PHEG,investing
33117,33117,David Brocklehurst,Founder & Chairman of FirmDecisions,EBQ,investing
33118,33118,Richard Edward Bungay,"CFO, Company Secretary & Director",DNL,investing
33119,33119,Joseph Manuel Fernandez,Non-Executive Director,4BB,investing
33120,33120,Romain Pizzi,Member of Clinical Advisory Board,SUNU,investing
33121,33121,Ana Cristina Stewart,Independent Non-Executive Director,MEAL,investing
33122,33122,David John Ryan,Consultant,PHEG,investing
33123,33123,Paul Anthony Craig,Non-Executive Director,IHR,investing
33124,33124,Mark Huggins,Independent Director,HONY,investing
33125,33125,Hugh John Grootenhuis,Senior Independent Director,CAY,investing
33126,33126,James John Pyrn Greenstreet,Independent Non-Executive Chairman of the Board,PHEG,investing
33127,33127,Alan Philip Stephen Newman,Chief Financial and Operating Officer & Executive Director,EBQ,investing
33128,33128,Chris Santer,Non-Executive Director,IHR,investing
33129,33129,James Coyle,Independent Director,HONY,investing
33130,33130,Hansjoerg Plaggemars,Non-Executive Director,4BB,investing
33131,33131,Richard Ross,Chief Scientific Officer & Executive Director,DNL,investing
33132,33132,Christopher Paul Britton,Senior Independent Non-Executive Director,MEAL,investing
33133,33133,Marcia Dominic Campbell,Independent Non Executive Director,CAY,investing
33134,33134,Susan Day Lowther,"CFO, Company Secretary & Director",AREC,investing
33135,33135,Julie Margaret Baddeley,Independent Non-Executive Director,EBQ,investing
33136,33136,Rabinder Singh Takhar,Independent Director,HONY,investing
33137,33137,Timothy Stephen Kenneth Yeo,Consultant,PHEG,investing
33138,33138,Holly McComb,CFO & Director,MEAL,investing
33139,33139,Timothy Paul McCarthy,Independent Non-Executive Chairman,4BB,investing
33140,33140,Martin Whitaker,CEO & Executive Director,DNL,investing
33141,33141,Anna Evelyn Troup,Independent Non-Executive Director,CAY,investing
33142,33142,Jean-Pierre Wyss,Executive Director of Production & Quality and Executive Director,UBXN,investing
33143,33143,Brad Clarke,CFO & Director,BOOMA,investing
33144,33144,Andrew John McGlashan Richards,Non-Executive Chairman,AREC,investing
33145,33145,Nicholas Paul Waters,Group CEO & Executive Director,EBQ,investing
33146,33146,Rosemary Adrienne Charlotte MacAulay,Chief Product Officer & Director,MEAL,investing
33147,33147,Heikki Lanckriet,"Executive Director, CEO & Chief Scientific Officer",4BB,investing
33148,33148,Joanne Carolyn Lake,Non-Executive Director,HONY,investing
33149,33149,Peter Jones,Member of Advisory Panel,PHEG,investing
33150,33150,Alan Raymond,Non-Executive Director,DNL,investing
33151,33151,Ulrich Jakob Looser,Non-Executive Director,UBXN,investing
33152,33152,Michael Tobin,Independent Non-Executive Chairman,BOOMA,investing
33153,33153,Sarah Jennifer Howell,CEO & Director,AREC,investing
33154,33154,Thomas Simon Alexander,Independent Non-Executive Director,EBQ,investing
33155,33155,Howard White,Member of Advisory Panel,PHEG,investing
33156,33156,David Roth,"CFO, Company Secretary & Executive Director",4BB,investing
33157,33157,Gina Domanig,Vice President of the Board,UBXN,investing
33158,33158,Roger Charles Maddock,Independent Non Executive Director,BOOMA,investing
33159,33159,Keith Riley,Non-Executive Director,PHEG,investing
33160,33160,Christine Helen Soden,Independent Non-Executive Director,AREC,investing
33161,33161,Samuel Cameron Williams,Non-Executive Director,DNL,investing
33162,33162,Stuart Last,"COO, CEO & Director",BOOMA,investing
33163,33163,Markus Borchert,Non-Executive Director,UBXN,investing
33164,33164,Roudi Baroudi,Member of Advisory Panel,PHEG,investing
33165,33165,Eda Cengiz,Member of Global Diabetes Scientific Advisory Board,AREC,investing
33166,33166,Steven Miles Smith,Non-Executive Director,BOOMA,investing
33167,33167,John Geoffery Goddard,Independent Non-Executive Director,DNL,investing
33168,33168,Andre Muller,Chairman of the Board,UBXN,investing
33169,33169,Mohammad Sohail Fazeli,Independent Non-Executive Director,AREC,investing
33170,33170,Myles Howard Kitcher,Non-Executive Director,PHEG,investing
33171,33171,Annette Rinck,Non-Executive Director,UBXN,investing
33172,33172,Jeremy Lewis Morgan,Independent Non-Executive Director,AREC,investing
33173,33173,Allan Thomas Vlah,Non-Executive Director,PHEG,investing
